,Quote,Genre,Category
132,"“You sneaked into my cabin?”Annabeth rolled her eyes. “Percy, you’ll be seventeen in two months. You can’t seriously be worried about getting in trouble with Coach Hedge.”“Uh, have you seen his baseball bat?”“Besides, Seaweed Brain, I just thought we could take a walk. We haven’t had any time to be together alone. I want to show you something—my favorite place aboard the ship.”Percy’s pulse was still in overdrive, but it wasn’t from fear of getting in trouble. “Can I, you know, brush my teeth first?”“You'd better,” Annabeth said. “Because I’m not kissing you until you do. And brush your hair while you’re at it.”","annabeth-chase,coach-hedge,heroes-of-olympus,humor,percy-jackson,percy-jackson-and-the-olympians,romance,sneaking-out,the-mark-of-athena",Romance
133,“Carpe Scrotum. Seize life by the testicles”,"futuristic,humor,knight-s-fork,romance,rowena-cherry",Romance
134,"“I feel good with my husband: I like his warmth and his bigness and his being-there and his making and his jokes and stories and what he reads and how he likes fishing and walks and pigs and foxes and little animals and is honest and not vain or fame-crazy and how he shows his gladness for what I cook him and joy for when I make him something, a poem or a cake, and how he is troubled when I am unhappy and wants to do anything so I can fight out my soul-battles and grow up with courage and a philosophical ease. I love his good smell and his body that fits with mine as if they were made in the same body-shop to do just that. What is only pieces, doled out here and there to this boy and that boy, that made me like pieces of them, is all jammed together in my husband. So I don't want to look around any more: I don't need to look around for anything.”","love,marriage,romance",Romance
135,"“But ... but what if I hit you?”A snort. “You’re not going to hit me.”“How do you know?” I bristled at his amused tone. “I could hit you. Even master swordsmen make mistakes. I could get a lucky shot, or you might not see me coming. I don’t want to hurt you.”He favored me with another patient look. “And how much experience do you have with swords and weapons in general?” “Um.” I glanced down at the saber in my hand. “Thirty seconds?”He smiled, that calm, irritatingly confident smirk. “You’re not going to hit me.”","confidence,romance,sword-fight-lesson",Romance
136,“Stay with me.Always.”,"hunger-games,katniss,mockingjay,peeta,romance",Romance
137,“your handtouching mine.this is howgalaxiescollide.”,"collide,falling-in-love,galaxies,galaxy,hands,indian-authors,love-poems,love-quotes,magical,poetry,poetry-quotes,romance,short-poems,touch,touching",Romance
138,"“Oh, Lizzy! do anything rather than marry without affection.”","affection,duty,feelings,integrity,joy,love,marriage,matrimony,romance,self-determination",Romance
139,"“I seem to have run in a great circle, and met myself again on the starting line.”","homosexuality,identity,lesbian,life,religion,romance,thoughts",Romance
140,"“She smiled, and her eyes started to drift downward. ""Cather..."" Back up to his eyes.""You know that I'm falling in love with you, right?”","college-romance,falling-in-love,fangirl,levi,love,rainbow-rowell,romance,teen",Romance
141,“what a luxury it was for people to hold their loved ones whenever they wanted”,romance,Romance
142,"“So I placed my heart under lock and key To take some time, and take care of me But I turn around and you're standing here”","couples,heartbreak,helpless-love,letting-go,love,missing-you,romance",Romance
143,"“Falling in love is very real, but I used to shake my head when people talked about soul mates, poor deluded individuals grasping at some supernatural ideal not intended for mortals but sounded pretty in a poetry book. Then, we met, and everything changed, the cynic has become the converted, the sceptic, an ardent zealot.”","catholic-author,falling-in-love,first-love,i-love-you,i-love-you-always,i-love-you-no-matter-what,idealism,inspirational-love,love,love-at-first-sight,poetry,romance,romantic,self-discovery,soul-mates,supernatural,true-love",Romance
144,"“I don't think we get a choice in who we fall for,"" Ian whispers. ""I think we just do.”","love,romance",Romance
145,“Just because I'm not forever by your side doesn't mean that's not precisely where I want to be.”,"apart,demon-cynster,longing,love,romance",Romance
146,"“You have no idea how much the last few days have meant to me,"" I began. ""Meeting you has been the best thing that's ever happened to me."" I hesitated, know that if I stopped now, I'd never be able to say it to anyone. ""I love you,"" I whispered. ""Did you ever imagine something like this?"" she wondered aloud. ""You and me , I mean?"" ""No,"" I said. ""It scares me a little."" My stomach flipped, and all at once, I was sure she didnt feel the same way. ""You dont have to say it back to me,"" I began. ""That's not why I said it--"" ""I know,"" she interrupted. ""You don't understand. I wasnt scared because you told me. I got scared because I wanted to say it, too: I love you, John.”",romance,Romance
147,"“Statistically speaking, there is a 65 percent chance that the love of your life is having an affair. Be very suspicious.”","adultery,humor,infidelity,love,relationships,romance,statistics,suspicion",Romance
